id,report_type_id,company_id,"name","uuid",total_score,published_by,"published_at",published_immediately,created_by,"created_at",updated_by,"updated_at",deleted_by,"deleted_at"
375,2,7,NULL,"56bfca45-a3fc-7544-1599-acffdf6e0c0c",0,NULL,NULL,1,15,"2010-06-22 14:51:47",13,"2010-10-06 10:16:02",NULL,"2010-10-06 10:16:02"
376,1,107,NULL,"e790caf6-c902-e834-9d40-782f634101a8",189,13,"2009-04-14 00:00:00",0,13,"2010-06-24 11:43:00",13,"2010-06-25 17:22:37",NULL,NULL
377,1,97,NULL,"80849c2c-bd5e-99f4-0dcd-b59a254ca467",127,13,"2009-04-14 00:00:00",0,13,"2010-06-30 10:23:27",13,"2010-06-30 13:41:22",NULL,NULL
378,2,106,NULL,"9b71060b-376c-5ed4-6de5-d05668c703e3",0,NULL,NULL,1,15,"2010-07-19 14:19:15",13,"2010-09-16 12:27:09",NULL,"2010-09-16 12:27:09"
379,1,92,NULL,"d635c401-596c-5f64-e5b6-efe50910e43f",0,NULL,NULL,0,13,"2010-07-20 14:36:53",5,"2013-07-02 15:43:41",NULL,NULL
380,2,110,NULL,"322330ac-718f-6664-f162-b09a992a3889",0,NULL,NULL,1,15,"2010-08-06 13:18:04",13,"2013-10-03 14:57:07",NULL,"2013-10-03 14:57:07"
384,2,26,NULL,"afbb7263-952f-03d4-d902-d045a01a50e4",0,NULL,NULL,1,13,"2010-08-06 16:23:21",13,"2010-08-16 10:03:11",NULL,"2010-08-16 10:03:11"
385,6,7,NULL,"439dbf2c-b2f7-f644-190f-22ce85d9031b",0,NULL,NULL,0,1,"2010-08-09 14:16:53",13,"2010-08-20 14:32:30",NULL,"2010-08-20 14:32:30"
386,2,26,NULL,"c5822d16-1e8d-3574-11cb-be318be9bbd9",0,NULL,NULL,1,13,"2010-08-16 15:05:24",13,"2010-08-17 09:31:16",NULL,"2010-08-17 09:31:16"
387,1,26,NULL,"e23b9a8f-5a6c-23b4-89eb-9892db2bdb09",0,NULL,NULL,1,13,"2010-08-20 14:29:19",13,"2010-08-20 14:31:13",NULL,"2010-08-20 14:31:13"
388,7,7,NULL,"8ec5f6e9-8fb3-d954-f5c0-cd970845ef62",0,NULL,NULL,0,13,"2010-08-20 14:34:18",13,"2010-08-25 15:28:50",NULL,"2010-08-25 15:28:50"
389,2,26,NULL,"ca83dec5-85de-6094-f1c8-e76f5b63a89c",0,NULL,NULL,1,13,"2010-08-20 15:11:23",13,"2010-08-25 11:39:10",NULL,"2010-08-25 11:39:10"
390,9,26,NULL,"6d4a30ae-04f9-43b4-f1d2-430cb260413b",0,NULL,NULL,0,13,"2010-08-25 11:39:35",13,"2010-08-25 11:42:22",NULL,"2010-08-25 11:42:22"
391,10,26,NULL,"37a3561a-2b85-bca4-f9e6-5f464b56c25b",0,NULL,NULL,0,13,"2010-08-25 11:52:02",13,"2010-08-25 11:55:27",NULL,"2010-08-25 11:55:27"
392,10,26,NULL,"115b4b1e-d63f-5eb4-c525-5164f0036955",0,NULL,NULL,0,13,"2010-08-25 12:00:28",13,"2010-08-25 12:02:12",NULL,"2010-08-25 12:02:12"
393,11,7,NULL,"668707ae-d09a-1614-553d-d9886ace8ead",210,5,"2010-08-01 00:00:00",0,13,"2010-08-25 15:29:44",5,"2010-09-29 11:42:44",NULL,NULL
394,2,26,NULL,"59738d73-11ec-9ef4-55f2-3e89ef878a47",0,NULL,NULL,1,13,"2010-09-03 14:37:33",13,"2010-09-03 14:38:28",NULL,"2010-09-03 14:38:28"
395,11,106,NULL,"0fff4772-998c-96f4-0590-b186a0947c04",171,13,"2010-08-01 00:00:00",0,15,"2010-09-13 12:13:05",13,"2010-09-16 12:15:34",NULL,NULL
396,11,106,NULL,"fa86e12e-d9c8-1924-1d2e-51e8d2d743d8",163,5,"2009-01-07 00:00:00",0,5,"2010-09-16 11:54:02",5,"2010-09-16 22:20:18",NULL,NULL
397,2,106,NULL,"58a8d6c9-59a2-f084-c551-334a49ca6ac4",0,NULL,NULL,0,13,"2010-09-16 12:28:12",13,"2010-09-16 12:36:56",NULL,"2010-09-16 12:36:56"
398,2,106,NULL,"884d8d43-30e7-18b4-519c-2b7a49936dfb",171,13,"2010-09-30 13:14:28",1,13,"2010-09-16 12:37:39",1,"2010-09-30 20:31:10",NULL,NULL
399,2,58,NULL,"56871ff7-e08f-dd84-85e2-d98b11c0a030",194,1,"2010-08-01 00:00:00",0,5,"2010-09-23 21:12:18",13,"2010-09-30 12:47:55",NULL,NULL
400,2,106,NULL,"64a0c749-a8d8-ee74-bdf3-318d8d0cb679",163,5,"2009-07-01 00:00:00",0,5,"2010-10-05 09:58:33",5,"2010-10-05 12:58:27",NULL,NULL
401,2,7,NULL,"1a9b7860-f5fe-a614-b57e-747f50237ded",210,5,"2010-08-01 00:00:00",0,5,"2010-10-06 12:14:31",5,"2010-10-06 18:56:47",NULL,NULL
402,11,111,NULL,"c66e83cd-9948-f204-b9d0-45c2c78bcb62",0,NULL,NULL,0,5,"2010-10-06 16:52:02",13,"2011-01-07 15:53:49",NULL,"2011-01-07 15:53:49"
403,11,76,NULL,"12d5f0cf-fa65-7b74-0d87-e477f61e3162",196,5,"2010-08-01 00:00:00",0,5,"2010-10-28 14:01:47",5,"2010-11-03 12:18:33",NULL,NULL
404,2,76,NULL,"78e1fddc-cd09-7544-3508-acc5aba19895",196,5,"2010-08-01 00:00:00",0,5,"2010-11-10 10:29:19",5,"2010-11-10 12:00:03",NULL,NULL
405,11,113,NULL,"b6666673-6199-0a14-2116-27a039a61bef",170,13,"2010-08-01 00:00:00",0,5,"2010-11-24 13:50:48",13,"2011-03-21 17:59:13",NULL,NULL
406,11,112,NULL,"0076a225-890f-9e44-1d5a-8bd3cfd76780",162,5,"2010-08-01 00:00:00",0,5,"2010-11-30 17:47:29",5,"2010-12-21 15:46:13",NULL,NULL
407,2,111,NULL,"3cccec2a-ca9c-0904-9daa-051d8ad4bca3",0,NULL,NULL,1,13,"2010-12-02 11:39:35",13,"2010-12-02 13:08:25",NULL,"2010-12-02 13:08:25"
408,12,111,NULL,"db36cde8-cc5a-65c4-515c-d08817f39bfa",0,NULL,NULL,1,13,"2010-12-06 15:32:41",13,"2010-12-06 15:34:10",NULL,"2010-12-06 15:34:10"
409,11,102,NULL,"8867601e-7cb7-02d4-e974-06d951b19504",160,13,"2010-08-01 00:00:00",0,13,"2011-01-06 15:33:18",13,"2011-01-14 10:25:49",NULL,NULL
410,14,26,NULL,"c5a6cd3f-d590-7d24-7dac-3327eda6ba56",0,NULL,NULL,0,13,"2011-01-07 15:55:13",13,"2011-01-10 10:58:26",NULL,"2011-01-10 10:58:26"
411,14,88,NULL,"73cd681c-5780-97f4-9db7-8e7fa9dd0678",0,NULL,NULL,0,13,"2011-01-10 10:50:52",13,"2011-01-10 10:58:11",NULL,"2011-01-10 10:58:11"
412,14,26,NULL,"08d96f31-f2a5-9d44-b912-da3b0f964487",0,NULL,NULL,0,13,"2011-01-10 11:00:11",13,"2011-05-16 10:05:53",NULL,"2011-05-16 10:05:53"
413,1,26,NULL,"6eee8151-9c9d-3284-71a5-8c271429209d",0,NULL,NULL,0,13,"2011-01-10 11:20:59",13,"2011-01-10 11:22:01",NULL,"2011-01-10 11:22:01"
414,14,40,NULL,"ad18e6ea-4383-9164-6d99-1893550bdddf",132,13,"2011-04-20 00:00:00",0,15,"2011-01-10 14:11:44",13,"2011-04-20 13:17:31",NULL,NULL
415,14,14,NULL,"55e67743-8abb-2b34-b51f-6d9f439dc929",209,13,"2011-04-20 00:00:00",0,5,"2011-01-12 11:34:25",13,"2011-04-20 13:17:31",NULL,NULL
416,2,14,NULL,"d6533e7a-88ee-6f04-2582-d72df9fe7af1",208,5,"2011-01-12 00:00:00",0,5,"2011-01-13 10:07:12",5,"2011-01-13 12:16:11",NULL,NULL
417,14,37,NULL,"ccf18828-d2a7-6124-1d7c-bd9da5e979e3",133,13,"2011-04-20 00:00:00",0,15,"2011-01-13 15:06:20",13,"2011-04-20 13:17:31",NULL,NULL
418,2,102,NULL,"27098838-2ce3-cde4-f1a9-a231f239a2fa",0,NULL,NULL,1,13,"2011-01-14 11:14:11",13,"2011-01-14 11:17:16",NULL,"2011-01-14 11:17:16"
419,2,102,NULL,"222ae1ac-12a6-cd14-6d34-c041a7f7d8e8",160,13,"2010-08-01 00:00:00",0,13,"2011-01-14 11:18:15",13,"2011-01-17 10:30:14",NULL,NULL
420,14,114,NULL,"cd2e9fd4-fc22-9cc4-6d8b-4e05c89ac298",191,13,"2011-04-20 00:00:00",0,85,"2011-01-17 12:23:51",13,"2011-02-10 16:07:43",NULL,"2011-02-10 16:07:43"
421,14,21,NULL,"e229735b-84d2-85b4-c1fb-81984b5e6f64",169,13,"2011-04-20 00:00:00",0,84,"2011-01-17 13:06:16",13,"2011-04-20 13:17:31",NULL,NULL
422,14,87,NULL,"96b3a3ec-7800-72d4-d1fe-820184dd31b5",206,1,"2011-04-20 00:00:00",0,13,"2011-01-17 14:25:58",13,"2011-04-20 13:17:31",NULL,NULL
423,14,16,NULL,"b73ad9d9-263b-4e64-7127-eb805e153c93",198,13,"2011-04-20 00:00:00",0,21,"2011-01-18 15:08:19",13,"2011-04-20 13:17:31",NULL,NULL
424,14,39,NULL,"a8ef3746-9b56-bb54-3918-6d8d183fe9d5",126,13,"2011-04-20 00:00:00",0,15,"2011-01-18 16:28:57",13,"2011-04-20 13:17:31",NULL,NULL
425,14,82,NULL,"2c4ed4c1-d5ae-2aa4-85ee-36f4e20eb4e8",0,NULL,NULL,0,5,"2011-01-19 14:27:26",21,"2011-03-17 14:33:47",NULL,"2011-03-17 14:33:47"
426,14,42,NULL,"90390400-07b8-6944-b598-7542dc6a7477",146,13,"2011-04-20 00:00:00",0,5,"2011-01-20 11:49:14",13,"2011-04-20 13:17:31",NULL,NULL
427,14,43,NULL,"d8428edd-c6b9-0034-edc9-b96f950864e6",168,1,"2011-04-20 00:00:00",0,8,"2011-01-20 15:25:01",13,"2011-04-20 13:17:31",NULL,NULL
428,14,31,NULL,"d73d3854-6951-4964-a1fa-cfb6a8fe7ccc",133,13,"2011-04-20 00:00:00",0,7,"2011-01-22 14:36:34",13,"2011-04-20 13:17:31",NULL,NULL
429,14,53,NULL,"355e16fb-5450-5c04-5587-923562beecaa",171,13,"2011-04-20 00:00:00",0,7,"2011-01-22 14:38:22",13,"2011-04-20 13:17:31",NULL,NULL
430,14,84,NULL,"bc8df2f3-1159-72b4-a57b-e3679d5de00b",165,1,"2011-04-20 00:00:00",0,7,"2011-01-22 14:40:42",13,"2011-04-20 13:17:31",NULL,NULL
431,14,3,NULL,"00e1064b-78ba-81d4-39d8-250079761bd1",0,NULL,NULL,1,7,"2011-01-22 14:42:11",13,"2011-01-24 16:11:56",NULL,"2011-01-24 16:11:56"
432,14,24,NULL,"4b00fc07-ba95-6a04-01ba-abd5d25ecd14",161,1,"2011-04-20 00:00:00",0,7,"2011-01-22 14:44:07",13,"2011-04-20 13:17:31",NULL,NULL
433,14,6,NULL,"404b4aaf-b670-4464-f935-52df9a5a3a6a",105,13,"2011-04-20 00:00:00",0,15,"2011-01-24 10:19:58",13,"2011-04-20 13:17:31",NULL,NULL
434,2,121,NULL,"e3269bf3-c3a2-6d44-0d0e-1b71d078b5af",171,13,"2010-08-01 00:00:00",0,13,"2011-01-24 13:21:34",13,"2011-01-27 13:27:41",NULL,NULL
435,14,3,NULL,"85dc2883-3f04-7ee4-a9c2-e3820d069a86",168,13,"2011-04-20 00:00:00",0,13,"2011-01-24 13:42:06",13,"2011-04-20 13:17:31",NULL,NULL
436,2,112,NULL,"1edcd6a6-9d4b-c154-b9a5-57cdef06af2e",162,13,"2010-08-01 00:00:00",0,13,"2011-01-26 11:57:03",13,"2011-01-26 15:39:09",NULL,NULL
437,2,122,NULL,"e59a8bd9-33b6-8af4-65af-ba6f32b7fe0d",180,13,"2010-08-01 00:00:00",0,13,"2011-01-26 15:50:01",13,"2011-01-27 11:59:29",NULL,NULL
438,14,38,NULL,"a7cb9d20-7dcc-d8a4-e5e1-73f217852ab7",127,13,"2011-04-20 00:00:00",0,15,"2011-01-26 16:14:02",13,"2011-04-20 13:17:31",NULL,NULL
439,2,123,NULL,"ddfea3dc-49f3-e054-1555-0f6cd90ff521",180,13,"2010-08-01 00:00:00",0,13,"2011-01-27 10:46:45",13,"2011-01-27 11:56:54",NULL,NULL
440,14,25,NULL,"187c8d26-827e-68e4-59f5-78491a8b573f",181,13,"2011-04-20 00:00:00",0,6,"2011-01-28 12:32:36",13,"2011-04-20 13:17:31",NULL,NULL
441,14,81,NULL,"82becdbf-2fa7-a244-09bb-1c5921a8b1c8",145,13,"2011-04-20 00:00:00",0,15,"2011-01-31 15:42:10",13,"2011-04-20 13:17:31",NULL,NULL
442,14,115,NULL,"f80f0a86-af50-3074-05e3-df365bc42f5a",172,13,"2011-04-20 00:00:00",0,8,"2011-02-02 09:06:31",13,"2011-04-20 13:17:31",NULL,NULL
443,14,49,NULL,"5355ea71-f396-18b4-89ba-f3a6accde7c6",191,1,"2011-04-20 00:00:00",0,13,"2011-02-03 12:29:40",8,"2011-07-16 10:39:10",NULL,NULL
444,14,62,NULL,"943a4df7-f73c-0224-d5ee-001aa689a0a1",109,13,"2011-04-20 00:00:00",0,15,"2011-02-04 09:27:47",13,"2011-04-20 13:17:31",NULL,NULL
445,14,78,NULL,"6e0af175-d599-fe04-1543-ca899d257a90",189,13,"2011-04-20 00:00:00",0,13,"2011-02-04 15:37:08",13,"2011-04-20 13:17:31",NULL,NULL
446,14,32,NULL,"35947ea0-aa90-28c4-f169-b810ce0bc652",170,13,"2011-04-20 00:00:00",0,15,"2011-02-08 15:40:57",13,"2011-04-20 13:17:31",NULL,NULL
447,14,100,NULL,"28f3bc06-74aa-55e4-5d3f-a9b54a3e93e1",137,5,"2011-04-20 00:00:00",0,5,"2011-02-09 10:08:01",13,"2011-04-20 13:17:31",NULL,NULL
448,14,23,NULL,"45b4b2d8-b420-7574-490e-9a3da3a84541",0,NULL,NULL,0,84,"2011-02-14 16:30:04",84,"2011-02-14 16:42:04",NULL,"2011-02-14 16:42:04"
449,14,23,NULL,"dfeceacb-6426-a6e4-75eb-846e337eae94",197,13,"2011-04-20 00:00:00",0,84,"2011-02-14 16:43:04",13,"2011-04-20 13:17:31",NULL,NULL
450,14,73,NULL,"4a72d111-0109-92d4-7955-4ce2bd08ca40",129,13,"2011-04-20 00:00:00",0,15,"2011-02-15 15:24:32",13,"2011-04-20 13:17:31",NULL,NULL
451,14,75,NULL,"47e69ec4-ae14-6654-35ba-c36982b9b4d5",0,NULL,NULL,0,21,"2011-02-18 14:52:59",21,"2011-02-18 16:07:26",NULL,"2011-02-18 16:07:26"
452,14,75,NULL,"97e24c83-d6a8-c1e4-f96a-ff279baf1910",201,13,"2011-04-20 00:00:00",0,21,"2011-02-18 16:07:56",13,"2011-04-20 13:17:31",NULL,NULL
453,14,33,NULL,"f039edf9-600f-d984-e57f-a736746c0760",118,13,"2011-04-20 00:00:00",0,15,"2011-02-21 17:42:11",13,"2011-04-20 13:17:31",NULL,NULL
454,14,110,NULL,"82f51b2e-b28a-0cd4-a531-24df88bd2672",187,13,"2011-04-20 00:00:00",0,5,"2011-02-22 14:53:42",13,"2011-04-20 13:17:31",NULL,NULL
455,14,116,NULL,"8050170c-6ab2-5cc4-f924-0e13c80ad0a3",170,1,"2011-04-20 00:00:00",0,21,"2011-02-24 18:47:54",13,"2011-04-20 13:17:31",NULL,NULL
456,14,77,NULL,"6b60a226-7114-9194-71a2-7c94934327c7",158,13,"2011-04-20 00:00:00",0,15,"2011-02-28 09:46:56",13,"2011-04-20 13:17:31",NULL,NULL
457,14,80,NULL,"b8e04583-fe01-5d74-e57e-027974432a14",191,13,"2011-04-20 00:00:00",0,84,"2011-03-01 08:34:11",13,"2011-04-20 13:17:31",NULL,NULL
458,14,27,NULL,"1ae1f397-189a-4884-a161-426821e39860",168,1,"2011-04-20 00:00:00",0,7,"2011-03-05 13:40:26",13,"2011-04-20 13:17:31",NULL,NULL
459,14,47,NULL,"8dcdc450-dbf7-8a74-4d1b-2a9cfa016a20",159,1,"2011-04-20 00:00:00",0,7,"2011-03-05 13:44:18",13,"2011-04-20 13:17:31",NULL,NULL
460,14,20,NULL,"bc7ccf79-88d8-6994-35d7-c87634f1924e",182,13,"2011-04-20 00:00:00",0,7,"2011-03-05 13:45:50",13,"2011-04-20 13:17:31",NULL,NULL
461,14,52,NULL,"507dc0dc-3946-cd84-2161-ab625f56b896",119,13,"2011-04-20 00:00:00",0,7,"2011-03-05 13:46:46",13,"2011-04-20 13:17:31",NULL,NULL
462,14,83,NULL,"eb8e6a3a-1ffa-f514-99c0-beb7eea17571",177,13,"2011-04-20 00:00:00",0,7,"2011-03-05 13:47:48",1,"2011-10-08 00:56:14",NULL,NULL
463,14,5,NULL,"12c17bae-890a-1924-5980-1b07daf1688c",216,13,"2011-04-20 00:00:00",0,21,"2011-03-07 22:54:49",13,"2011-04-20 13:17:31",NULL,NULL
464,14,58,NULL,"3a2d5f7a-2b2e-1644-f1ea-a836a18efe06",199,13,"2011-04-20 00:00:00",0,15,"2011-03-09 11:09:46",13,"2011-04-20 13:17:31",NULL,NULL
465,14,11,NULL,"91ea020a-cdbb-db24-993e-470872bc185c",186,5,"2011-04-20 00:00:00",0,84,"2011-03-11 11:36:59",13,"2011-04-20 13:17:31",NULL,NULL
466,14,7,NULL,"ab23f5bf-7a7e-0404-b9b6-afb2eb4cd2c8",217,13,"2011-04-20 00:00:00",0,21,"2011-03-11 19:55:23",13,"2011-04-20 13:17:31",NULL,NULL
467,14,45,NULL,"f49c78bb-2a69-db44-e501-f8cbf8f80966",175,13,"2011-04-20 00:00:00",0,15,"2011-03-14 09:25:34",13,"2011-04-20 13:17:31",NULL,NULL
468,14,44,NULL,"a04dd759-5bce-5f44-05ca-0cb28bbe83aa",160,13,"2011-04-20 00:00:00",0,6,"2011-03-15 14:38:01",13,"2011-04-20 13:17:31",NULL,NULL
469,14,119,NULL,"a89fae1e-eaa1-3434-7160-fa2c1deb00e7",166,1,"2011-04-20 00:00:00",0,6,"2011-03-15 14:39:11",13,"2011-04-20 13:17:31",NULL,NULL
470,14,118,NULL,"dddbef34-bb55-0a94-4d38-3bb4c44ee631",161,13,"2011-04-20 00:00:00",0,6,"2011-03-15 14:41:57",13,"2011-04-20 13:17:31",NULL,NULL
471,14,76,NULL,"ec114f27-5c11-60a4-c974-36de52d1bf7b",195,13,"2011-04-20 00:00:00",0,15,"2011-03-15 16:28:58",13,"2011-04-20 13:17:31",NULL,NULL
472,14,74,NULL,"f6590e49-a6ef-eb64-e5bd-72a2d09794ab",161,13,"2011-04-20 00:00:00",0,21,"2011-03-16 16:57:36",13,"2011-04-20 13:17:31",NULL,NULL
473,14,82,NULL,"559fea81-cfdd-3ab4-1921-dc76aad00ca2",169,13,"2011-04-20 00:00:00",0,21,"2011-03-17 14:34:22",8,"2011-07-14 12:30:42",NULL,NULL
474,14,55,NULL,"d9cede1e-f38e-4f04-fd8b-10ffd47d5cc1",161,13,"2011-04-20 00:00:00",0,84,"2011-03-21 09:21:27",13,"2011-04-20 13:17:31",NULL,NULL
475,1,113,NULL,"b92beefe-f5a9-81e4-c145-3ae5ab66256c",0,NULL,NULL,0,13,"2011-03-21 18:06:58",13,"2011-03-22 14:44:50",NULL,"2011-03-22 14:44:50"
476,14,15,NULL,"8c2b7487-7ab8-a3f4-112d-ca7358005f2f",196,13,"2011-04-20 00:00:00",0,15,"2011-03-22 10:28:19",13,"2011-04-20 13:17:31",NULL,NULL
477,2,113,NULL,"b6ddadcf-7fe7-c334-f19e-6de4afd26981",170,13,"2010-08-01 00:00:00",0,13,"2011-03-22 14:46:36",13,"2011-06-27 16:11:04",NULL,NULL
478,14,18,NULL,"159c72d3-dfde-3624-85f9-4a9b1d84f168",200,13,"2011-04-20 00:00:00",0,8,"2011-03-23 12:00:49",13,"2011-04-20 13:17:31",NULL,NULL
479,14,41,NULL,"883a089d-d9b7-f7d4-d115-3342a149f168",163,13,"2011-04-20 00:00:00",0,5,"2011-03-23 12:42:18",8,"2011-07-15 07:38:36",NULL,NULL
480,14,79,NULL,"ce5fd455-7097-b2c4-d978-d572b97d0ca1",199,13,"2011-04-20 00:00:00",0,15,"2011-03-24 18:09:27",13,"2011-06-03 11:29:59",NULL,NULL
481,14,8,NULL,"6a01475d-7309-f674-9d2e-f63b90353012",213,13,"2011-04-20 00:00:00",0,6,"2011-03-25 21:24:21",13,"2011-04-20 13:17:31",NULL,NULL
482,14,71,NULL,"d9f2c88b-e1d7-c914-fd97-fe514def4f31",204,13,"2011-04-20 00:00:00",0,6,"2011-03-25 21:25:54",13,"2011-04-20 13:17:31",NULL,NULL
483,14,10,NULL,"c157e7f5-b05e-8294-c55b-22415c9cf9c4",195,13,"2011-04-20 00:00:00",0,6,"2011-03-25 21:27:37",13,"2011-04-20 13:17:31",NULL,NULL
484,14,36,NULL,"6ee77fef-9faf-8594-9529-10ac950e9930",165,13,"2011-04-20 00:00:00",0,8,"2011-03-26 19:27:49",13,"2011-04-20 13:17:31",NULL,NULL
485,14,86,NULL,"bf7a6e2b-63bb-da04-a548-874f7f64e27d",144,13,"2011-04-20 00:00:00",0,8,"2011-03-27 19:10:23",13,"2011-04-20 13:17:31",NULL,NULL
486,14,70,NULL,"f32e1243-bd73-26c4-a965-5f82e95e6575",157,13,"2011-04-20 00:00:00",0,84,"2011-03-28 16:45:45",13,"2011-04-20 13:17:31",NULL,NULL
487,1,117,NULL,"ec8f861e-6b82-6f04-9500-842101ed555e",0,NULL,NULL,0,5,"2011-03-28 21:59:06",5,"2011-03-29 20:09:26",NULL,"2011-03-29 20:09:26"
488,14,117,NULL,"bf08ec19-43b4-5564-85e3-49200b3cb2a6",182,13,"2011-04-20 00:00:00",0,5,"2011-03-29 15:53:25",13,"2011-04-20 13:17:31",NULL,NULL
489,14,48,NULL,"5f128b24-2ea6-cec4-2d3c-3564b1914d08",195,13,"2011-04-20 00:00:00",0,15,"2011-03-30 10:38:07",13,"2011-04-20 13:17:31",NULL,NULL
490,14,34,NULL,"701910a2-8376-97e4-b107-24e8d908d394",164,13,"2011-04-20 00:00:00",0,5,"2011-03-30 15:39:17",13,"2011-04-20 13:17:31",NULL,NULL
491,14,29,NULL,"e591ecb4-c2c1-bd24-b163-769b818d2c8a",163,13,"2011-04-20 00:00:00",0,6,"2011-04-01 07:58:34",13,"2011-04-20 13:17:31",NULL,NULL
492,14,12,NULL,"795bc4ac-47b1-f7c4-f9e5-29129b009dc3",189,13,"2011-04-20 00:00:00",0,6,"2011-04-01 08:01:52",13,"2011-04-20 13:17:31",NULL,NULL
493,14,51,NULL,"3eb5fa68-3088-0644-ad5b-6b1a6f8b43d9",194,13,"2011-04-20 00:00:00",0,84,"2011-04-01 12:47:07",13,"2011-04-20 13:17:31",NULL,NULL
494,14,46,NULL,"4a654040-a4ca-61d4-c94e-9dc11d22949e",180,13,"2011-04-20 00:00:00",0,8,"2011-04-02 11:12:44",13,"2011-04-20 13:17:31",NULL,NULL
495,14,56,NULL,"00c50d47-0905-b7d4-c53e-e97921c5d84b",171,5,"2011-04-20 00:00:00",0,5,"2011-04-02 21:15:33",13,"2011-04-20 13:17:31",NULL,NULL
496,14,30,NULL,"9a8f8858-2dc6-6034-218e-d16ea8eb47ac",188,5,"2011-04-20 00:00:00",0,8,"2011-04-03 14:42:04",5,"2011-06-21 15:14:27",NULL,NULL
497,14,22,NULL,"500ff0ae-fdb8-67a4-4120-3a7e89a8ec41",199,13,"2011-04-20 00:00:00",0,7,"2011-04-03 15:23:45",13,"2011-04-20 13:17:31",NULL,NULL
498,14,35,NULL,"9a7c0133-3cca-0ab4-31ed-0bab42beec63",180,13,"2011-04-20 00:00:00",0,15,"2011-04-04 11:49:55",13,"2011-04-20 13:17:31",NULL,NULL
499,14,1,NULL,"c9a4511b-94ef-7a34-49c5-847a0aa5e240",151,13,"2011-04-20 00:00:00",0,8,"2011-04-04 20:37:18",5,"2011-06-02 10:18:18",NULL,NULL
500,14,13,NULL,"5001d287-2190-1a14-759d-e0d79a77438c",189,13,"2011-04-20 00:00:00",0,84,"2011-04-05 09:36:01",13,"2011-04-20 13:17:31",NULL,NULL
501,14,63,NULL,"abb54d85-c7bd-9e04-adb9-a2531d68c115",141,1,"2011-04-20 00:00:00",0,5,"2011-04-05 17:45:19",13,"2011-04-20 13:17:31",NULL,NULL
502,14,50,NULL,"eb8ff18f-af34-9a94-51a9-f7d92f7c7864",178,5,"2011-04-20 00:00:00",0,8,"2011-04-05 17:46:48",13,"2011-04-20 13:17:31",NULL,NULL
503,14,60,NULL,"8a5a736e-da90-4c84-bd7f-dc48d2dfd8f1",163,1,"2011-04-20 00:00:00",0,15,"2011-04-06 09:36:07",13,"2011-04-20 13:17:31",NULL,NULL
504,11,124,NULL,"929a5488-cad6-16a4-8d31-704eabb7240b",0,NULL,NULL,0,84,"2011-04-12 13:34:20",13,"2011-04-14 16:10:25",NULL,"2011-04-14 16:10:25"
505,1,125,NULL,"739ad5ee-5ca4-0384-7983-86263fd23d3d",0,NULL,NULL,1,15,"2011-04-12 15:16:33",15,"2011-04-13 14:17:20",NULL,"2011-04-13 14:17:20"
506,15,125,NULL,"15b5c6b3-2621-b534-65fd-577f0b6a7cb4",0,NULL,NULL,1,15,"2011-04-13 14:08:37",15,"2011-04-14 10:06:11",NULL,"2011-04-14 10:06:11"
507,17,124,NULL,"f0c68dd4-78d1-2e24-d965-463f4a0f296f",0,NULL,NULL,0,13,"2011-04-13 18:09:02",13,"2011-04-13 18:15:39",NULL,"2011-04-13 18:15:39"
508,17,124,NULL,"342d87ec-aeab-8204-1db9-548f1342634e",0,NULL,NULL,0,13,"2011-04-13 18:10:43",13,"2011-04-13 18:15:48",NULL,"2011-04-13 18:15:48"
509,17,124,NULL,"85a25e37-d9b8-8d94-d94d-53839c11b15f",115,5,"2011-05-10 00:00:00",0,13,"2011-04-13 18:10:47",13,"2011-05-16 12:53:30",NULL,NULL
510,15,125,NULL,"1899c7a7-fe3f-a634-25a2-1378e8156785",147,15,"2011-01-12 00:00:00",0,15,"2011-04-14 10:04:21",15,"2011-05-31 11:39:55",NULL,NULL
511,15,126,NULL,"7d3cf060-8a7c-3014-3980-1baae09464c3",135,15,"2011-01-12 00:00:00",0,15,"2011-04-15 17:04:56",15,"2011-05-31 11:41:05",NULL,NULL
512,15,19,NULL,"9156e146-ade5-03a4-59dd-7aa3c6b88caa",185,1,"2011-01-12 00:00:00",0,5,"2011-04-19 15:30:49",1,"2011-05-03 12:46:32",NULL,NULL
513,17,8,NULL,"05188f16-24d1-e4c4-2d38-f0067d93d8fe",214,8,"2011-05-10 00:00:00",0,15,"2011-05-09 10:42:45",1,"2011-06-01 12:34:53",NULL,NULL
514,17,127,NULL,"7526b76d-6f6c-8234-29f7-2f8d9b460fd1",149,1,"2011-05-10 00:00:00",0,15,"2011-05-10 12:58:19",15,"2011-06-21 11:17:59",NULL,NULL
515,15,124,NULL,"76c30d28-cc9b-bc24-0d82-05ac072f17f1",115,5,"2011-01-12 00:00:00",0,5,"2011-05-11 15:26:34",13,"2011-05-16 12:46:46",NULL,NULL
516,18,127,NULL,"47385037-93b8-e654-7982-a8ee3273993e",0,NULL,NULL,0,13,"2011-05-16 10:40:18",13,"2011-06-20 16:05:16",NULL,"2011-06-20 16:05:16"
517,15,26,NULL,"73770ddb-f0fd-35c4-41bc-4bb557a63789",0,NULL,NULL,0,13,"2011-05-20 11:14:42",13,"2011-06-27 12:15:36",NULL,"2011-06-27 12:15:36"
